DateTime,NodeID,EColi
2010-01-01 00:30:01,725,0.0
2010-01-01 00:30:01,726,0.0
2010-01-01 00:30:01,727,0.0
2010-01-01 00:30:01,728,0.0
2010-01-01 00:30:01,733,0.0
2010-01-01 00:30:01,734,0.0
2010-01-01 00:30:01,735,0.0
2010-01-01 00:30:01,736,0.0
2010-01-01 00:30:01,738,0.0
2010-01-01 00:30:01,74,0.0
2010-01-01 00:30:01,741,0.0
2010-01-01 00:30:01,744,0.0
2010-01-01 00:30:01,747,0.0
2010-01-01 00:30:01,748,0.0
2010-01-01 00:30:01,749,0.0
2010-01-01 00:30:01,750,0.0
2010-01-01 00:30:01,751,0.0
2010-01-01 00:30:01,755,5.924707122956333
2010-01-01 00:30:01,758,0.0
2010-01-01 00:30:01,759,0.0
2010-01-01 00:30:01,76,591177.3901546228
2010-01-01 00:30:01,765,0.0
2010-01-01 00:30:01,768,0.0
2010-01-01 00:30:01,77,581042.4502336683
2010-01-01 00:30:01,773,0.0
2010-01-01 00:30:01,782,0.0
2010-01-01 00:30:01,783,0.0
2010-01-01 00:30:01,785,0.0
2010-01-01 00:30:01,786,0.0
2010-01-01 00:30:01,787,0.0
2010-01-01 00:30:01,788,0.0
2010-01-01 00:30:01,79,0.0
2010-01-01 00:30:01,790,0.0
2010-01-01 00:30:01,791,0.0
2010-01-01 00:30:01,796,0.0
2010-01-01 00:30:01,798,0.0
2010-01-01 00:30:01,799,105548.9630977883
2010-01-01 00:30:01,8,0.0
2010-01-01 00:30:01,80,12163.137398700183
2010-01-01 00:30:01,800,0.0
2010-01-01 00:30:01,803,115454.72696630069
2010-01-01 00:30:01,808,0.0
2010-01-01 00:30:01,809,0.0
2010-01-01 00:30:01,810,0.0
2010-01-01 00:30:01,817,0.0
2010-01-01 00:30:01,822,0.0
2010-01-01 00:30:01,829,0.0
2010-01-01 00:30:01,833,0.0
2010-01-01 00:30:01,834,0.0
2010-01-01 00:30:01,835,0.0
2010-01-01 00:30:01,836,0.0
2010-01-01 00:30:01,837,0.0
2010-01-01 00:30:01,84,476863.9009489921
2010-01-01 00:30:01,841,0.0
2010-01-01 00:30:01,844,0.0
2010-01-01 00:30:01,845,0.0
2010-01-01 00:30:01,848,0.0
2010-01-01 00:30:01,853,0.0
2010-01-01 00:30:01,858,0.0
2010-01-01 00:30:01,86,12011.765150514186
2010-01-01 00:30:01,863,0.0
2010-01-01 00:30:01,867,0.0
2010-01-01 00:30:01,868,0.0
2010-01-01 00:30:01,869,0.0
2010-01-01 00:30:01,87,40080.16187871923
2010-01-01 00:30:01,871,0.0
2010-01-01 00:30:01,873,121463.24321635345
2010-01-01 00:30:01,875,0.0
2010-01-01 00:30:01,876,0.0
2010-01-01 00:30:01,877,0.0
2010-01-01 00:30:01,879,0.0
2010-01-01 00:30:01,88,10823.186407480443
2010-01-01 00:30:01,885,0.0
2010-01-01 00:30:01,888,0.0
2010-01-01 00:30:01,89,0.0
2010-01-01 00:30:01,894,0.0
2010-01-01 00:30:01,900,51229.26459674125
2010-01-01 00:30:01,904,0.0
2010-01-01 00:30:01,905,400276.65417392954
2010-01-01 00:30:01,906,399827.76287630835
2010-01-01 00:30:01,909,0.0
2010-01-01 00:30:01,91,1369.2307551697659
2010-01-01 00:30:01,913,0.0
2010-01-01 00:30:01,918,0.0
2010-01-01 00:30:01,919,53804.251025992664
2010-01-01 00:30:01,92,0.0
2010-01-01 00:30:01,924,279204.14896792895
2010-01-01 00:30:01,926,0.0
2010-01-01 00:30:01,927,0.0
2010-01-01 00:30:01,931,0.0
2010-01-01 00:30:01,933,0.0
2010-01-01 00:30:01,934,0.0
2010-01-01 00:30:01,95,0.0
2010-01-01 00:30:01,96,0.0
2010-01-01 00:30:01,965,0.0
2010-01-01 00:30:01,966,0.0
2010-01-01 00:30:01,970,0.0
2010-01-01 00:30:01,974,0.0
2010-01-01 00:30:01,975,0.0
2010-01-01 00:30:01,980,0.0
2010-01-01 00:30:01,989,0.0
2010-01-01 00:30:01,99,0.0
2010-01-01 00:30:01,993,0.0
